country,month,category,n_tenders,est_total_eur,est_median_eur,est_total_eur_real,est_median_eur_real,n_awards,awd_total_eur,awd_median_eur,awd_total_eur_real,awd_median_eur_real,value_missing_share,group,treat_date,treat_month,treat_month_alt,treated,rel_month,post_eforms,month_2023_10
DK,2024-11,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,0,-8.0,1,0
DK,2024-12,cyber_broad,0.0,0.0,,0.0,,1.0,380565.4989341592,380565.4989341592,335111.7271261121,335111.7271261121,0.0,mid,2025-07-01,2025-07,2025-07,0,-7.0,1,0
DK,2024-12,cyber_strict,1.0,1121525.9622732576,1121525.9622732576,987573.7640084627,987573.7640084627,0.0,0.0,,0.0,,0.0,mid,2025-07-01,2025-07,2025-07,0,-7.0,1,0
DK,2024-12,ict_generic,27.0,247806790.16382983,2681360.5223290296,218209379.6677721,2361105.665652872,35.0,445870867.47855586,2139683.854857955,392617189.1420114,1884125.4767273557,0.06451612903225806,mid,2025-07-01,2025-07,2025-07,0,-7.0,1,0
DK,2024-12,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,0,-7.0,1,0
DK,2025-01,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,0,-6.0,1,0
DK,2025-01,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,0,-6.0,1,0
DK,2025-01,ict_generic,24.0,598022620.9974668,1581578.629924004,523082755.4387767,1383386.6456487062,35.0,60995482.30891114,625763.9,53351970.0345876,547347.6981859882,0.11864406779661017,mid,2025-07-01,2025-07,2025-07,0,-6.0,1,0
DK,2025-01,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,0,-6.0,1,0
DK,2025-02,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,0,-5.0,1,0
DK,2025-02,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,0,-5.0,1,0
DK,2025-02,ict_generic,25.0,105733858.85885885,2091377.0913770914,91567617.24048577,1811174.0087380055,34.0,95206083.78584298,725144.7876447877,82450355.38431282,627989.7572605046,0.05084745762711865,mid,2025-07-01,2025-07,2025-07,0,-5.0,1,0
DK,2025-02,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,0,-5.0,1,0
DK,2025-03,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,0,-4.0,1,0
DK,2025-03,cyber_strict,1.0,703781.6534176978,703781.6534176978,613032.3995197762,613032.3995197762,0.0,0.0,,0.0,,0.0,mid,2025-07-01,2025-07,2025-07,0,-4.0,1,0
DK,2025-03,ict_generic,20.0,3189063069.5604386,2037615.4537045727,2777848749.3368015,1774874.756704876,27.0,1539478321.653518,1598988.9673847472,1340970008.1678796,1392807.0428112573,0.06382978723404255,mid,2025-07-01,2025-07,2025-07,0,-4.0,1,0
DK,2025-03,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,0,-4.0,1,0
DK,2025-04,cyber_broad,1.0,3851409.2808916513,3851409.2808916513,3352004.550485576,3352004.550485576,0.0,0.0,,0.0,,0.0,mid,2025-07-01,2025-07,2025-07,0,-3.0,1,0
DK,2025-04,cyber_strict,0.0,0.0,,0.0,,1.0,16839834.422891438,16839834.422891438,14656245.934445972,14656245.934445972,0.0,mid,2025-07-01,2025-07,2025-07,0,-3.0,1,0
DK,2025-04,ict_generic,16.0,431367350.766263,2009430.9291608615,375432787.648231,1748871.939383779,30.0,415991323.64564353,2009430.9291608615,362050539.97789925,1748871.939383779,0.043478260869565216,mid,2025-07-01,2025-07,2025-07,0,-3.0,1,0
DK,2025-04,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,0,-3.0,1,0
DK,2025-05,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,0,-2.0,1,0
DK,2025-05,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,0,-2.0,1,0
DK,2025-05,ict_generic,31.0,587696849.8659518,2680965.147453083,511491345.4746198,2333329.6252210964,33.0,1503356798.6108313,3981233.2439678283,1308419454.3926215,3464994.493453328,0.046875,mid,2025-07-01,2025-07,2025-07,0,-2.0,1,0
DK,2025-05,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,0,-2.0,1,0
DK,2025-06,cyber_broad,0.0,0.0,,0.0,,1.0,5704609.625051946,5704609.625051946,4948477.538687535,4948477.538687535,0.0,mid,2025-07-01,2025-07,2025-07,0,-1.0,1,0
DK,2025-06,cyber_strict,0.0,0.0,,0.0,,1.0,1175513.7606069949,1175513.7606069949,1019702.2799310057,1019702.2799310057,0.0,mid,2025-07-01,2025-07,2025-07,0,-1.0,1,0
DK,2025-06,ict_generic,15.0,96263539.01631434,2882153.43780581,83504041.80592196,2500131.0321743945,19.0,168386186.6257356,1537235.6857514377,146067008.45636085,1333478.8465110175,0.11764705882352941,mid,2025-07-01,2025-07,2025-07,0,-1.0,1,0
DK,2025-06,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,0,-1.0,1,0
DK,2025-07,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,1,0.0,1,0
DK,2025-07,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,1,0.0,1,0
DK,2025-07,ict_generic,18.0,100874321.60804021,2556532.663316583,86079694.70010751,2181581.4732736093,21.0,365467716.718258,1950384.9246231155,311866776.1662107,1664333.7589084557,0.02564102564102564,mid,2025-07-01,2025-07,2025-07,1,0.0,1,0
DK,2025-07,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,1,0.0,1,0
DK,2025-08,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,1,1.0,1,0
DK,2025-08,cyber_strict,0.0,0.0,,0.0,,1.0,16913236.555105977,16913236.555105977,14539144.948497863,14539144.948497863,0.0,mid,2025-07-01,2025-07,2025-07,1,1.0,1,0
DK,2025-08,ict_generic,9.0,78306910.28698519,5985000.0,67315059.15038992,5144892.418032787,14.0,50995263.22784641,2947560.224014577,43837116.647708125,2533814.5778158093,0.13043478260869565,mid,2025-07-01,2025-07,2025-07,1,1.0,1,0
DK,2025-08,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,1,1.0,1,0
DK,2025-09,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,1,2.0,1,0
DK,2025-09,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,1,2.0,1,0
DK,2025-09,ict_generic,18.0,29367509.779754564,1339692.4066234392,25286679.705679473,1153532.3575093036,27.0,616033980.2095814,4329701.6505010445,530431557.2617393,3728057.968770912,0.17777777777777778,mid,2025-07-01,2025-07,2025-07,1,2.0,1,0
DK,2025-09,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,1,2.0,1,0
DK,2025-10,cyber_broad,1.0,1847884.3063738619,1847884.3063738619,1582015.2378037446,1582015.2378037446,0.0,0.0,,0.0,,0.0,mid,2025-07-01,2025-07,2025-07,1,3.0,1,0
DK,2025-10,cyber_strict,1.0,11958623460.09641,11958623460.09641,10238046003.082537,10238046003.082537,1.0,1071237.2790573111,1071237.2790573111,917110.2827847794,917110.2827847794,0.0,mid,2025-07-01,2025-07,2025-07,1,3.0,1,0
DK,2025-10,ict_generic,24.0,305908497.85752547,4351901.446170326,261895132.34945285,3725760.5238131667,19.0,87218786.26138191,3481521.1569362613,74669960.89112185,2980608.4190505333,0.046511627906976744,mid,2025-07-01,2025-07,2025-07,1,3.0,1,0
DK,2025-10,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,1,3.0,1,0
DK,2025-11,cyber_broad,0.0,0.0,,0.0,,1.0,535625.811807871,535625.811807871,460818.351216985,460818.351216985,0.0,mid,2025-07-01,2025-07,2025-07,1,4.0,1,0
DK,2025-11,cyber_strict,1.0,803438.7177118065,803438.7177118065,691227.5268254775,691227.5268254775,0.0,0.0,,0.0,,0.0,mid,2025-07-01,2025-07,2025-07,1,4.0,1,0
DK,2025-11,ict_generic,18.0,364094811.9283868,6695322.647598388,313243998.3674288,5760229.390212312,18.0,302088061.7710467,2070767.6187415472,259897337.80343333,1781556.636714682,0.08333333333333333,mid,2025-07-01,2025-07,2025-07,1,4.0,1,0
DK,2025-11,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,1,4.0,1,0
DK,2025-12,cyber_broad,0.0,0.0,,0.0,,1.0,1492330.513012745,1492330.513012745,1289194.0902159112,1289194.0902159112,0.0,mid,2025-07-01,2025-07,2025-07,1,5.0,1,0
DK,2025-12,cyber_strict,0.0,0.0,,0.0,,1.0,12293777.846203277,12293777.846203277,10620345.565243565,10620345.565243565,0.0,mid,2025-07-01,2025-07,2025-07,1,5.0,1,0
DK,2025-12,ict_generic,13.0,107129900.39627287,2510174.5742743923,92547350.11580823,2168488.9495636486,22.0,549091496.3117169,1500000.0,474349017.0979514,1295819.6046128501,0.05714285714285714,mid,2025-07-01,2025-07,2025-07,1,5.0,1,0
DK,2025-12,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,1,5.0,1,0
DK,2026-01,cyber_broad,1.0,9370440.276829578,9370440.276829578,,,0.0,0.0,,0.0,,0.0,mid,2025-07-01,2025-07,2025-07,1,6.0,1,0
DK,2026-01,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,1,6.0,1,0
DK,2026-01,ict_generic,13.0,202084574.3812163,5175334.323922735,,,19.0,195919281.21334782,2677268.650522737,,,0.03125,mid,2025-07-01,2025-07,2025-07,1,6.0,1,0
DK,2026-01,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,1,6.0,1,0
DK,2026-02,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,1,7.0,1,0
DK,2026-02,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,1,7.0,1,0
DK,2026-02,ict_generic,14.0,109226076.91597511,5076905.571470643,,,21.0,237865338.2680517,3400000.0,,,0.11428571428571428,mid,2025-07-01,2025-07,2025-07,1,7.0,1,0
DK,2026-02,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,1,7.0,1,0
DK,2026-03,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,1,8.0,1,0
DK,2026-03,cyber_strict,1.0,162613595.29959714,162613595.29959714,,,0.0,0.0,,0.0,,0.0,mid,2025-07-01,2025-07,2025-07,1,8.0,1,0
DK,2026-03,ict_generic,16.0,69624689.96346211,2676767.0008164137,,,21.0,459069215.1947579,2342171.125714362,,,0.13513513513513514,mid,2025-07-01,2025-07,2025-07,1,8.0,1,0
DK,2026-03,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,1,8.0,1,0
DK,2026-04,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,1,9.0,1,0
DK,2026-04,cyber_strict,0.0,0.0,,0.0,,1.0,16293663.15169682,16293663.15169682,,,0.0,mid,2025-07-01,2025-07,2025-07,1,9.0,1,0
DK,2026-04,ict_generic,22.0,12954599919.70881,1164222.246012204,,,17.0,69672682.36671662,2455020.072797345,,,0.07692307692307693,mid,2025-07-01,2025-07,2025-07,1,9.0,1,0
DK,2026-04,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,1,9.0,1,0
DK,2026-05,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,1,10.0,1,0
DK,2026-05,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,1,10.0,1,0
DK,2026-05,ict_generic,16.0,15765299389.78696,4081468.793491061,,,12.0,123801727.06348355,1050476.3943903223,,,0.07142857142857142,mid,2025-07-01,2025-07,2025-07,1,10.0,1,0
DK,2026-05,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,1,10.0,1,0
DK,2026-06,cyber_broad,1.0,,,,,1.0,11706625.280959006,11706625.280959006,,,0.5,mid,2025-07-01,2025-07,2025-07,1,11.0,1,0
DK,2026-06,cyber_strict,1.0,11948383816.761211,11948383816.761211,,,1.0,15924487.718077704,15924487.718077704,,,0.0,mid,2025-07-01,2025-07,2025-07,1,11.0,1,0
DK,2026-06,ict_generic,9.0,133269532.80530877,2174087.552178101,,,25.0,181222677.1724821,3337406.6145777586,,,0.08823529411764706,mid,2025-07-01,2025-07,2025-07,1,11.0,1,0
DK,2026-06,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,1,11.0,1,0
DK,2026-07,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,1,12.0,1,0
DK,2026-07,cyber_strict,0.0,0.0,,0.0,,1.0,1203981.1643835616,1203981.1643835616,,,0.0,mid,2025-07-01,2025-07,2025-07,1,12.0,1,0
DK,2026-07,ict_generic,11.0,144146484.375,6153681.506849315,,,22.0,190919774.4239619,2686140.8390410957,,,0.06060606060606061,mid,2025-07-01,2025-07,2025-07,1,12.0,1,0
DK,2026-07,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,mid,2025-07-01,2025-07,2025-07,1,12.0,1,0
ES,2021-01,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2021-01,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2021-01,ict_generic,77.0,,,,,140.0,542300675.27,391468.66000000003,558842403.4508716,403409.57849844365,0.37327188940092165,control,never,,,0,,0,0
ES,2021-01,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2021-02,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2021-02,cyber_strict,1.0,,,,,0.0,0.0,,0.0,,1.0,control,never,,,0,,0,0
ES,2021-02,ict_generic,98.0,,,,,157.0,180551507.16,358543.55,187139850.94633296,371626.8424461768,0.4196078431372549,control,never,,,0,,0,0
ES,2021-02,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2021-03,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2021-03,cyber_strict,1.0,,,,,0.0,0.0,,0.0,,1.0,control,never,,,0,,0,0
ES,2021-03,ict_generic,119.0,,,,,132.0,150968898.45,467400.0,153577830.02525422,475477.25717544195,0.5099601593625498,control,never,,,0,,0,0
ES,2021-03,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2021-04,cyber_broad,0.0,0.0,,0.0,,3.0,309275.0,154637.5,311159.7005514303,155579.85027571514,0.3333333333333333,control,never,,,0,,0,0
ES,2021-04,cyber_strict,0.0,0.0,,0.0,,1.0,217974.0,217974.0,219302.31854497606,219302.31854497606,0.0,control,never,,,0,,0,0
ES,2021-04,ict_generic,124.0,,,,,124.0,107971816.41,369772.13,108629789.22360232,372025.4958954476,0.5443548387096774,control,never,,,0,,0,0
ES,2021-04,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2021-05,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2021-05,cyber_strict,0.0,0.0,,0.0,,2.0,160000.0,160000.0,160132.1489792738,160132.1489792738,0.5,control,never,,,0,,0,0
ES,2021-05,ict_generic,130.0,,,,,121.0,251887796.24999997,391608.0,252095838.21978727,391931.44123422157,0.5577689243027888,control,never,,,0,,0,0
ES,2021-05,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2021-06,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2021-06,cyber_strict,3.0,,,,,0.0,0.0,,0.0,,1.0,control,never,,,0,,0,0
ES,2021-06,ict_generic,132.0,,,,,161.0,187569663.75,399506.77,186833651.51399362,397939.1291288232,0.4812286689419795,control,never,,,0,,0,0
ES,2021-06,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2021-07,cyber_broad,1.0,,,,,0.0,0.0,,0.0,,1.0,control,never,,,0,,0,0
ES,2021-07,cyber_strict,1.0,,,,,0.0,0.0,,0.0,,1.0,control,never,,,0,,0,0
ES,2021-07,ict_generic,141.0,,,,,178.0,822814110.34,358554.755,829465539.7809668,361453.22456151503,0.4608150470219436,control,never,,,0,,0,0
ES,2021-07,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2021-08,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2021-08,cyber_strict,1.0,,,,,0.0,0.0,,0.0,,1.0,control,never,,,0,,0,0
ES,2021-08,ict_generic,121.0,,,,,131.0,129643615.97,373969.735,130115673.51838274,375331.4313315362,0.5079365079365079,control,never,,,0,,0,0
ES,2021-08,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2021-09,cyber_broad,1.0,,,,,0.0,0.0,,0.0,,1.0,control,never,,,0,,0,0
ES,2021-09,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2021-09,ict_generic,108.0,,,,,156.0,185313869.35000002,388173.27,183885118.37188357,385180.49379206455,0.4583333333333333,control,never,,,0,,0,0
ES,2021-09,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2021-10,cyber_broad,0.0,0.0,,0.0,,1.0,107712.0,107712.0,105194.46131386865,105194.46131386865,0.0,control,never,,,0,,0,0
ES,2021-10,cyber_strict,0.0,0.0,,0.0,,1.0,171560.15,171560.15,167550.2967373784,167550.2967373784,0.0,control,never,,,0,,0,0
ES,2021-10,ict_generic,139.0,,,,,147.0,245310368.01999998,500584.0,239576760.42196572,488883.9147201948,0.5559440559440559,control,never,,,0,,0,0
ES,2021-10,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2021-11,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2021-11,cyber_strict,1.0,,,,,1.0,454000.0,454000.0,442299.11107065924,442299.11107065924,0.5,control,never,,,0,,0,0
ES,2021-11,ict_generic,132.0,,,,,176.0,233291377.88,330578.31,227278786.46866357,322058.35385956126,0.4707792207792208,control,never,,,0,,0,0
ES,2021-11,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2021-12,cyber_broad,0.0,0.0,,0.0,,1.0,399990.0,399990.0,385262.8718617835,385262.8718617835,0.0,control,never,,,0,,0,0
ES,2021-12,cyber_strict,0.0,0.0,,0.0,,2.0,288431.75,144215.875,277812.0561542038,138906.0280771019,0.0,control,never,,,0,,0,0
ES,2021-12,ict_generic,132.0,,,,,196.0,260681381.40000004,475354.98,251083421.18318188,457853.00819670653,0.4420731707317073,control,never,,,0,,0,0
ES,2021-12,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2022-01,cyber_broad,1.0,,,,,0.0,0.0,,0.0,,1.0,control,never,,,0,,0,0
ES,2022-01,cyber_strict,2.0,,,,,1.0,356063.98,356063.98,345660.21203730576,345660.21203730576,0.6666666666666666,control,never,,,0,,0,0
ES,2022-01,ict_generic,102.0,,,,,170.0,312046239.38,455989.78500000003,302928617.6870086,442666.3033142119,0.4117647058823529,control,never,,,0,,0,0
ES,2022-01,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2022-02,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2022-02,cyber_strict,2.0,,,,,0.0,0.0,,0.0,,1.0,control,never,,,0,,0,0
ES,2022-02,ict_generic,94.0,,,,,136.0,190005586.7,331750.0,182976890.0080087,319477.8864897286,0.4608695652173913,control,never,,,0,,0,0
ES,2022-02,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2022-03,cyber_broad,1.0,,,,,0.0,0.0,,0.0,,1.0,control,never,,,0,,0,0
ES,2022-03,cyber_strict,1.0,,,,,0.0,0.0,,0.0,,1.0,control,never,,,0,,0,0
ES,2022-03,ict_generic,139.0,,,,,183.0,242428979.01,473400.0,224648895.03014505,438680.17487663415,0.468944099378882,control,never,,,0,,0,0
ES,2022-03,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2022-04,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2022-04,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2022-04,ict_generic,153.0,,,,,163.0,305330978.34000003,369150.0,283674325.46263087,342966.7628678066,0.5253164556962026,control,never,,,0,,0,0
ES,2022-04,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2022-05,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2022-05,cyber_strict,0.0,0.0,,0.0,,1.0,332400.0,332400.0,306640.8859777643,306640.8859777643,0.0,control,never,,,0,,0,0
ES,2022-05,ict_generic,151.0,,,,,155.0,680509876.18,406136.29500000004,627774221.866588,374663.0364817288,0.5294117647058824,control,never,,,0,,0,0
ES,2022-05,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2022-06,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2022-06,cyber_strict,0.0,0.0,,0.0,,4.0,214298.07,23087.5,194028.998894857,20903.8024093498,0.0,control,never,,,0,,0,0
ES,2022-06,ict_generic,175.0,,,,,167.0,193562346.94,516924.0,175254534.02593496,468031.4956860091,0.5614035087719298,control,never,,,0,,0,0
ES,2022-06,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2022-07,cyber_broad,1.0,,,,,1.0,1379238.74,1379238.74,1256010.0050907494,1256010.0050907494,0.5,control,never,,,0,,0,0
ES,2022-07,cyber_strict,0.0,0.0,,0.0,,1.0,2317070.51,2317070.51,2110050.753838835,2110050.753838835,0.0,control,never,,,0,,0,0
ES,2022-07,ict_generic,169.0,,,,,165.0,194383290.2,462000.0,177016023.57374227,420722.39237706317,0.5598802395209581,control,never,,,0,,0,0
ES,2022-07,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2022-08,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2022-08,cyber_strict,3.0,,,,,1.0,12718800.0,12718800.0,11552945.97759674,11552945.97759674,0.75,control,never,,,0,,0,0
ES,2022-08,ict_generic,150.0,,,,,147.0,247599469.95,450000.0,224903552.254453,408751.27291242353,0.531986531986532,control,never,,,0,,0,0
ES,2022-08,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2022-09,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2022-09,cyber_strict,1.0,,,,,1.0,,,,,1.0,control,never,,,0,,0,0
ES,2022-09,ict_generic,137.0,,,,,204.0,394632339.16999996,408926.675,359343154.94846034,372359.2492347228,0.45454545454545453,control,never,,,0,,0,0
ES,2022-09,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2022-10,cyber_broad,1.0,,,,,3.0,2713323.4499999997,260000.0,2469429.639335516,236629.25488195452,0.25,control,never,,,0,,0,0
ES,2022-10,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2022-10,ict_generic,163.0,,,,,207.0,1499910593.2499998,432000.0,1365087407.9626842,393168.6081115552,0.4837837837837838,control,never,,,0,,0,0
ES,2022-10,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2022-11,cyber_broad,2.0,,,,,0.0,0.0,,0.0,,1.0,control,never,,,0,,0,0
ES,2022-11,cyber_strict,0.0,0.0,,0.0,,10.0,1376949.77,74799.36,1257348.6475389586,68302.3274936018,0.0,control,never,,,0,,0,0
ES,2022-11,ict_generic,173.0,,,,,213.0,312079059.07,400000.0,284972038.48394215,365256.21338793164,0.4792746113989637,control,never,,,0,,0,0
ES,2022-11,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2022-12,cyber_broad,1.0,,,,,0.0,0.0,,0.0,,1.0,control,never,,,0,,0,0
ES,2022-12,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2022-12,ict_generic,162.0,,,,,205.0,351740955.30999994,571144.5900000001,321188923.5749607,521535.2756010069,0.4659400544959128,control,never,,,0,,0,0
ES,2022-12,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2023-01,cyber_broad,1.0,,,,,1.0,312250.0,312250.0,286349.55091957963,286349.55091957963,0.5,control,never,,,0,,0,0
ES,2023-01,cyber_strict,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2023-01,ict_generic,112.0,,,,,202.0,317425670.82,512000.0,291095911.2558953,469530.728809687,0.3980891719745223,control,never,,,0,,0,0
ES,2023-01,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2023-02,cyber_broad,0.0,0.0,,0.0,,3.0,601266.77,169664.0,546245.0598329373,154138.10716912805,0.0,control,never,,,0,,0,0
ES,2023-02,cyber_strict,0.0,0.0,,0.0,,2.0,2223850.0,1111925.0,2020346.2704407854,1010173.1352203927,0.0,control,never,,,0,,0,0
ES,2023-02,ict_generic,132.0,,,,,207.0,348273984.37,449447.8,316403554.83215237,408318.9902591524,0.44542772861356933,control,never,,,0,,0,0
ES,2023-02,other,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
ES,2023-03,cyber_broad,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,control,never,,,0,,0,0
